p,ford,fI,fII
136380241,3174,395,134
136380889,2526,289,132
136381081,3366,405,156
136381249,2076,230,116
136381849,3114,360,159
136382089,3630,414,191
136382929,2214,249,120
136383769,2472,308,104
136384201,3702,428,189
136384921,2226,272,99
136385449,2640,321,119
136385881,1920,222,98
136386889,2718,338,115
136387129,2808,331,137
136387441,2556,266,160
136387969,2190,247,118
136388449,2874,317,162
136390129,3372,388,174
136391641,2358,265,128
136392769,2574,289,140
136393489,2526,301,120
136393681,2958,360,133
136393849,2904,340,144
136394161,2628,313,125
136395121,2676,302,144
136395169,2208,260,108
136396009,3000,364,136
136396201,3144,372,152
136397881,2616,294,142
136398649,2082,237,110
136398721,3018,364,139
136399201,2160,256,104
136399489,3060,374,136
136400041,2706,331,120
136400161,2322,271,116
136400569,3018,333,170
136400881,2292,247,135
136401049,2382,275,122
136401241,2532,290,132
136402009,3120,369,151
136402081,4188,469,229
136403401,2682,333,114
136403569,2316,245,141
136405081,2634,305,134
136405369,2136,239,117
136406041,2886,316,165
136406089,2808,314,154
136406209,2484,306,108
136407121,2742,332,125
136407721,2760,317,143
136407889,2316,250,136
136408801,2550,292,133
136409281,2526,273,148
136409401,3768,434,194
136409809,2988,347,151
136410409,2568,303,125
136411801,3138,375,148
136412161,2910,342,143
136412329,2448,286,122
136413001,2694,303,146
136413169,2496,267,149
136413481,3066,361,150
136414009,2760,330,130
136414321,2472,308,104
136414441,2382,275,122
136414489,3504,401,183
136414609,2802,322,145
136415161,2184,239,125
136415329,3114,368,151
136416001,2454,284,125
136416361,2160,251,109
136416961,2706,317,134
136417009,2028,233,105
136417681,2442,280,127
136418209,2718,319,134
136419529,2250,251,124
136420201,2406,264,137
136421161,3132,373,149
136422889,2436,300,106
136423681,2328,277,111
136425241,2712,323,129
136425361,2598,316,117
136426201,2856,339,137
136428889,1788,204,94
136429561,2496,280,136
136429609,2946,354,137
136431241,3090,361,154
136431481,2568,296,132
136431649,3318,364,189
136432081,2850,344,131
136432321,2034,246,93
136432969,2616,296,140
136433161,2382,291,106
136434481,3072,367,145
136434769,3018,358,145
136434841,3378,378,185
136435441,2946,356,135
136437361,2214,249,120
136438681,2760,300,160
136438849,2508,288,130
136439689,1800,211,89
136439881,3186,369,162
136440361,3024,350,154
136440481,2778,317,146
136440721,1932,228,94
136441369,2376,274,122
136442041,2106,250,101
136442881,1782,206,91
136443001,2388,281,117
136443721,3234,383,156
136445401,2562,292,135
136445521,3438,393,180
136445929,2070,224,121
136447249,2178,243,120
136447369,2586,311,120
136447609,2424,277,127
136447921,2640,312,128
136448209,2622,329,108
136448881,2466,291,120
136450129,2916,345,141
136450441,2478,275,138
136450969,2814,324,145
136451569,2430,269,136
136452241,2076,244,102
136452409,2712,307,145
136453249,2358,255,138
136453321,2082,241,106
136453969,2844,329,145
136454161,3630,431,174
136454761,2370,282,113
136456009,2742,328,129
136456681,2472,305,107
136456849,2490,294,121
136457281,2184,254,110
136458841,2442,302,105
136458961,2238,259,114
136459009,2064,238,106
136459129,3174,388,141
136459681,3000,356,144
136459801,2604,286,148
136460041,2370,305,90
136461049,2592,309,123
136461529,2478,281,132
136461649,1872,225,87
136461889,2604,284,150
136462201,2700,315,135
136462369,3270,371,174
136462489,2604,291,143
136462561,2274,265,114
136464721,3072,346,166
136464841,2640,327,113
136465081,2250,255,120
136465729,2622,306,131
136465921,2598,304,129
136467601,2928,332,156
136468249,2886,344,137
136469089,2976,353,143
136470049,2274,259,120
136470121,2916,349,137
136471441,3708,433,185
136471561,3192,350,182
136471609,2310,269,116
136471969,2766,316,145
136472449,1884,227,87
136475641,1998,230,103
136475809,2676,338,108
136476649,2520,273,147
136476841,3702,430,187
136477321,2676,298,148
136477489,2256,268,108
136477609,1938,231,92
136477849,2946,340,151
136478281,3078,351,162
136478449,3048,354,154
136479169,2694,330,119
136479289,2490,309,106
136479361,2514,284,135
136480681,2862,316,161
136481209,3258,386,157
136481689,2580,292,138
136482649,1980,227,103
136483201,3456,397,179
136483561,2340,255,135
136483729,3222,375,162
136484329,2622,318,119
136485001,2310,276,109
136485169,3936,459,197
136486681,2568,287,141
136486729,2958,329,164
136487521,2694,287,162
136487569,2262,270,107
136487929,3606,427,174
136488241,2610,314,121
136488361,2562,313,114
136489201,2238,259,114
136490089,2634,301,138
136490449,2754,325,134
136490881,2454,291,118
136491049,3222,370,167
136491601,1998,224,109
136492729,2208,259,109
136492801,2634,306,133
136493281,1668,175,103
136493449,2466,283,128
136493809,2514,294,125
136494409,2532,305,117
136495129,1836,207,99
136495921,2382,268,129
136496089,3096,355,161
136496761,2586,304,127
136496809,2748,326,132
136497001,2508,294,124
136497169,2796,319,147
136497481,3156,374,152
136497649,3192,365,167
136498009,3684,439,175
136499689,2424,287,117
136500121,2202,270,97
136500961,2454,292,117
136501201,2376,266,130
136501801,3294,404,145
136501969,3066,356,155
136503361,1794,210,89
136503481,2238,246,127
136503529,2874,323,156
136503721,2346,289,102
136503889,2316,265,121
136504369,1818,184,119
136505041,2256,261,115
136506049,2484,278,136
136506841,1992,217,115
136507249,2826,315,156
136508089,2814,331,138
136508401,2244,260,114
136510249,2820,318,152
136511041,3378,413,150
136511209,3132,353,169
136511281,1914,223,96
136511449,2574,296,133
136512049,2772,333,129
136512121,2520,273,147
136513561,2898,315,168
136514569,2598,319,114
136516129,3048,341,167
136516489,3186,374,157
136516969,2982,360,137
136518169,2814,356,113
136518601,2592,296,136
136518769,3270,380,165
136518841,2430,286,119
136519441,2946,367,124
136520689,3564,439,155
136521361,2340,263,127
136521961,3126,388,133
136522369,2130,228,127
136523521,2430,298,107
136524529,2580,309,121
136525321,1686,180,101
136525561,2310,266,119
136527169,2040,218,122
136527409,3342,384,173
136527889,1968,204,124
136529089,2538,295,128
136529761,2256,265,111
136530241,2550,286,139
136531249,2310,263,122
136531921,2346,265,126
136532089,2652,317,125
136533289,3024,336,168
136533721,2304,263,121
136534129,3222,367,170
136534441,2304,281,103
136535281,2586,309,122
136535401,2934,349,140
136535569,2382,264,133
136536289,3204,371,163
136536409,2436,287,119
136536649,3648,417,191
136537321,4056,459,217
136537969,2292,249,133
136538329,2418,276,127
136538929,3132,384,138
136540009,2130,243,112
136540681,2658,306,137
136540849,2544,280,144
136542169,2148,247,111
136542529,2658,302,141
136542841,2934,341,148
136543369,2712,303,149
136543969,2478,281,132
136544041,3210,356,179
136544521,2874,328,151
136546321,2202,245,122
136546489,2892,334,148
136547041,2652,301,141
136547161,2046,235,106
136547329,2982,351,146
136547401,2100,244,106
136547881,2634,311,128
136548721,2376,256,140
136549249,2910,323,162
136549921,2550,281,144
136551241,2664,311,133
136551409,2400,279,121
136551601,2496,268,148
136552921,2676,298,148
136553041,2256,269,107
136553761,1956,240,86
136554049,2496,271,145
136555561,3102,355,162
136555609,2244,247,127
136555729,2712,330,122
136555801,2682,331,116
136556449,3042,357,150
136557241,3564,418,176
136557409,2760,302,158
136557649,3432,432,140
136558801,2514,288,131
136559161,3390,390,175
136560001,2754,320,139
136560649,2010,236,99
136560769,2592,306,126
136561681,2592,279,153
136562689,2628,295,143
136563961,2328,279,109
136564801,2772,337,125
136566649,2814,321,148
136567201,2532,275,147
136567489,2364,279,115
136568329,3006,337,164
136568401,2592,299,133
136568881,2898,350,133
136569049,2640,295,145
136569241,2088,229,119
136569841,2334,257,132
136570009,2808,337,131
136570729,2484,297,117
136571521,2460,278,132
136571689,2634,296,143
136572409,2856,314,162
136574041,2892,346,136
136574089,3390,396,169
136574281,2754,318,141
136575601,2772,323,139
136575721,2496,255,161
136576129,2112,247,105
136577569,2994,376,123
136577809,2184,238,126
136578121,2556,278,148
136578649,2508,304,114
136582009,3012,348,154
136582321,2538,293,130
136582609,2436,277,129
136582681,2616,311,125
136583281,2652,304,138
136583521,2430,278,127
136584121,2904,346,138
136584289,2994,352,147
136584841,2826,341,130
136585369,3000,345,155
136585681,2382,278,119
136586521,2040,243,97
136586689,2838,338,135
136586809,2988,364,134
136586881,2664,299,145
136587721,2742,307,150
136589329,2868,331,147
136590001,2460,278,132
136590241,2316,273,113
136591681,2784,332,132
136591849,2616,294,142
136592761,3936,453,203
136595209,2544,294,130
136595449,2562,276,151
136596121,2892,320,162
136596289,2160,252,108
136596601,2838,323,150
136596769,2040,241,99
136598641,1896,215,101
136599121,2856,333,143
136599409,3168,386,142
136599649,2250,264,111
136599961,2658,310,133
136600921,2616,287,149
136601329,3534,420,169
136601809,2160,260,100
136602841,2466,302,109
136603681,2628,300,138
136604329,2436,275,131
136604449,3006,365,136
136605289,2610,309,126
136606369,1812,210,92
136606969,2682,319,128
136607041,2646,308,133
136607209,3276,387,159
136608361,2862,325,152
136609729,2574,299,130
136610161,2604,319,115
136611049,1842,203,104
136611169,2772,314,148
136611889,4104,480,204
136613569,2316,278,108
136613689,2472,296,116
136614409,2160,251,109
136615249,2040,230,110
136616041,2376,285,111
136617121,2346,258,133
136617601,2172,239,123
136617889,2766,337,124
136618969,2664,303,141
136619641,2406,298,103
136620481,3558,411,182
136620961,2790,323,142
136622329,3306,371,180
136623001,2364,280,114
136623481,2244,257,117
136624489,2100,255,95
136624849,2964,341,153
136626121,2514,298,121
136627369,2844,339,135
136627801,2994,331,168
136627849,3402,401,166
136627969,2544,307,117
136628641,2298,256,127
136628689,3240,378,162
136629529,2346,271,120
136631041,2292,257,125
136631161,2880,334,146
136631401,1776,197,99
136632409,2676,296,150
136633729,2208,259,109
136634089,2568,313,115
136634401,2316,266,120
136634569,2736,309,147
136635241,2256,263,113
136635769,2532,292,130
136636441,4014,491,178
136637881,2628,309,129
136638289,2964,338,156
136638721,2580,325,105
136638769,2652,334,108
136639441,1998,248,85
136639609,2724,346,108
136640809,3168,374,154
136641289,2448,288,120
136641409,2376,284,112
136641961,2130,241,114
136642081,2196,237,129
136642249,2436,287,119
136642921,2550,301,124
136643929,3240,392,148
136644601,2982,341,156
136644769,3198,384,149
136645009,2352,268,124
136645849,3366,389,172
136646449,2454,289,120
136647961,3288,397,151
136648009,1752,186,106
136648201,3276,370,176
136649521,2250,259,116
136649809,2232,264,108
136650049,2880,343,137
136651201,1920,223,97
136652401,2550,311,114
136653721,2166,262,99
136653889,2448,277,131
136654081,2178,237,126
136655089,2694,298,151
136656241,2832,336,136
136656361,2538,291,132
136656529,2568,310,118
136656769,3048,360,148
136657921,2508,279,139
136658209,2544,280,144
136659769,2262,259,118
136661449,2160,260,100
136662121,2772,320,142
136662241,2214,261,108
136662289,2892,332,150
136663129,2148,261,97
136663249,3120,356,164
136663489,2622,306,131
136664161,2550,316,109
136664329,2868,340,138
136664641,2604,313,121
136665169,2958,340,153
136666441,3012,375,127
136666681,2730,315,140
136667329,3180,379,151
136667521,2232,272,100
136667689,2904,339,145
136668529,4512,489,263
136668841,2178,252,111
136669129,1932,220,102
136669969,2838,328,145
136671481,2370,269,126
136672201,3264,376,168
136672489,2568,299,129
136673041,2898,333,150
136673401,3132,347,175
136673569,2316,268,118
136675081,2232,248,124
136675849,3000,342,158
136676521,2568,295,133
136676569,2832,343,129
136676929,2760,332,128
136677529,3006,357,144
136678081,2070,247,98
136679761,2052,249,93
136680121,2340,279,111
136680721,2286,269,112
136680769,1806,205,96
136681609,2388,270,128
136682569,2022,244,93
136683121,2100,243,107
136683241,3432,419,153
136683649,2442,291,116
136684969,2796,329,137
136685929,2868,314,164
136687009,2790,303,162
136687849,2400,282,118
136688161,1746,195,96
136688689,2820,331,139
136689001,2052,220,122
136689169,2934,339,150
136689841,2196,272,94
136690969,3420,383,187
136691521,2484,294,120
136691881,2472,272,140
136692889,3096,369,147
136693321,2508,297,121
136693369,2724,306,148
136693729,2616,295,141
136694329,2532,285,137
136694881,2352,265,127
136695721,2700,305,145
136695841,2958,330,163
136696249,2994,353,146
136697089,2334,264,125
136697521,2394,272,127
136698769,1878,212,101
136699081,2694,313,136
136699441,3216,414,122
136700209,2148,255,103
136700761,3036,344,162
136700881,3138,357,166
136701769,2508,291,127
136702441,2490,278,137
136702609,2628,298,140
136702801,2094,215,134
136703449,2232,248,124
136703569,2304,256,128
136704241,2508,287,131
136704961,2250,267,108
136705801,2718,320,133
136706161,2286,256,125
136706329,2202,247,120
136706929,2976,345,151
136707169,2574,297,132
136707481,2628,274,164
136707601,2688,326,122
136708321,2610,287,148
136708489,2250,260,115
136709329,2280,235,145
136709689,3030,358,147
136710001,2598,294,139
136710289,2496,299,117
136711369,2532,307,115
136712881,2958,343,150
136713361,2286,279,102
136713481,2646,300,141
136714321,2814,311,158
136714489,4176,460,236
136715209,2220,246,124
136715401,2676,306,140
136716241,2766,336,125
136716841,2724,329,125
136717249,3078,352,161
136717729,2916,343,143
136718521,2430,272,133
136718689,3012,325,177
136718761,2322,264,123
136719409,3606,417,184
136719769,2208,257,111
136720201,2280,267,113
136720921,2646,302,139
136721281,2352,273,119
136722049,2472,271,141
136722889,3120,362,158
136723441,2952,331,161
136724281,2532,281,141
136725649,2556,296,130
136726081,3288,364,184
136726129,2340,271,119
136726921,2484,295,119
136727161,2112,244,108
136727641,2166,260,101
136727761,2100,233,117
136728001,2628,317,121
136729441,2700,301,149
136730329,3276,368,178
136731841,2058,238,105
136732369,2490,311,104
136733209,2760,314,146
136734649,3270,395,150
136735201,2412,268,134
136736209,1818,213,90
136736329,2082,253,94
136736881,2436,288,118
136737169,3264,373,171
136737841,2760,325,135
136738561,2544,292,132
136739569,2868,328,150
136739929,2688,312,136
136741201,2406,270,131
136741369,2814,307,162
136741441,2328,282,106
136741609,2802,319,148
136743289,1968,236,92
136745809,3942,470,187
136746241,1890,215,100
136746409,2916,344,142
136746481,1974,241,88
136747081,2892,327,155
136747321,2346,258,133
136747969,2856,326,150
136750321,2664,317,127
136750489,2838,324,149
136750609,3252,379,163
136751521,2100,234,116
136752841,2124,248,106
136753129,3048,367,141
136754041,2598,313,120
136754689,2394,283,116
136755481,2352,266,126
136755649,2652,311,131
136755721,3342,427,130
136756201,2754,311,148
136756369,2598,308,125
136756561,3306,367,184
136757209,2928,335,153
136758169,2742,327,130
136758241,2622,304,133
136758841,3468,432,146
136759921,2454,265,144
136760089,3564,409,185
136761529,2406,265,136
136761769,2520,279,141
136762081,1992,218,114
136762201,2376,281,115
136762609,1860,206,104
136763089,2040,226,114
136765609,3204,366,168
136767481,3018,351,152
136768129,2028,225,113
136768921,2280,262,118
136769329,2154,243,116
136770001,2472,298,114
136770769,2838,316,157
136771009,2310,259,126
136771441,1950,213,112
136772161,2220,257,113
136773121,1944,233,91
136773289,2676,292,154
136773361,4254,468,241
136773961,2544,296,128
136774849,2472,294,118
136774969,2760,332,128
136775521,2334,267,122
136776889,2904,369,115
136778569,2496,284,132
136778881,2724,304,150
136780081,2430,263,142
136780729,2862,355,122
136780921,2052,240,102
136781089,2790,312,153
136781401,2310,257,128
136781521,4554,561,198
136781569,2526,293,128
136781761,2784,305,159
136783081,3180,371,159
136783249,1974,232,97
136783441,2478,287,126
136783609,2340,274,116
136784761,2154,263,96
136784881,2370,258,137
136784929,2580,291,139
136786729,2436,286,120
136789921,2706,294,157
136791001,2580,301,129
136791169,2634,285,154
