p,ford,fI,fII
1729249,870,102,43
1729369,1554,177,82
1729633,1428,151,87
1729681,1212,139,63
1729921,966,109,52
1730041,1266,134,77
1730089,744,81,43
1730353,1176,144,52
1730473,2034,252,87
1730713,1650,186,89
1730809,1536,187,69
1730929,1200,131,69
1731073,1008,125,43
1731313,1374,166,63
1731361,666,76,35
1731721,1164,133,61
1731913,1194,147,52
1731937,1470,173,72
1732057,1530,191,64
1732273,1296,140,76
1732321,1524,170,84
1732369,990,107,58
1732609,1248,144,64
1732681,1392,159,73
1732777,1512,171,81
1732873,1542,184,73
1732921,1008,104,64
1733041,1110,133,52
1733113,1728,194,94
1733353,1794,205,94
1733449,1026,120,51
1733569,1296,147,69
1733713,1542,183,74
1733929,1698,193,90
1734049,972,116,46
1734097,1104,128,56
1734121,1032,120,52
1734193,2004,236,98
1734673,1380,163,67
1734721,1116,129,57
1734769,1020,111,59
1734793,1470,181,64
1734841,1188,121,77
1734937,1242,149,58
1735009,1146,131,60
1735033,1188,137,61
1735369,1092,124,58
1735681,858,94,49
1735753,1818,212,91
1735849,1218,123,80
1736233,1446,178,63
1736257,1812,221,81
1736281,906,95,56
1736617,1320,149,71
1736689,1236,132,74
1736881,1326,149,72
1737049,1734,192,97
1737433,1170,137,58
1737529,1446,165,76
1737793,1410,164,71
1738129,1134,119,70
1738153,1470,169,76
1738273,1290,158,57
1738417,1410,160,75
1738609,1326,146,75
1738657,1830,209,96
1738873,2496,281,135
1738921,1146,127,64
1738969,954,99,60
1738993,1422,176,61
1739041,1530,163,92
1739209,1494,174,75
1739233,1212,133,69
1739377,1350,172,53
1739401,1362,167,60
1739473,1212,150,52
1739641,1050,125,50
1739833,1626,209,62
1739977,1464,171,73
1740049,1164,142,52
1740097,1122,135,52
1740121,1440,162,78
1740169,1206,139,62
1740241,1302,144,73
1740289,1050,126,49
1740337,1506,172,79
1740481,720,94,26
1740649,798,90,43
1740721,1344,151,73
1740793,1872,221,91
1741153,1542,174,83
1741249,1380,144,86
1741273,1554,185,74
1741321,1080,126,54
1741609,978,111,52
1741657,1446,168,73
1741897,1542,173,84
1741969,1128,126,62
1742017,1530,179,76
1742161,858,99,44
1742401,930,108,47
1742473,1266,159,52
1742497,1422,161,76
1742593,1326,158,63
1742617,1908,217,101
1742809,1776,218,78
1743241,1494,159,90
1743433,2274,269,110
1743457,1332,142,80
1743529,1188,140,58
1743601,978,121,42
1743793,1494,180,69
1744009,846,87,54
1744273,1518,167,86
1744441,1074,116,63
1744609,1248,136,72
1744657,1620,184,86
1744753,1860,225,85
1744777,1434,146,93
1744801,1146,125,66
1744993,1602,187,80
1745113,1758,225,68
1745137,1026,114,57
1745257,1698,204,79
1745281,1032,120,52
1745353,1236,150,56
1745593,1494,175,74
1745761,1626,186,85
1746169,1542,182,75
1746193,1314,150,69
1746337,1740,214,76
1746601,1200,134,66
1746649,828,94,44
1746673,1290,146,69
1746697,1350,168,57
1747033,1338,161,62
1747153,1680,206,74
1747201,756,78,48
1747441,942,113,44
1747489,1080,120,60
1747513,1626,176,95
1747633,1506,181,70
1747729,732,85,37
1747969,1542,165,92
1748041,774,91,38
1748113,1536,158,98
1748137,1602,173,94
1748377,1368,160,68
1748401,966,115,46
1748473,1404,166,68
1748737,1224,136,68
1748833,1140,129,61
1748881,1188,134,64
1749001,798,93,40
1749049,930,104,51
1749073,1530,192,63
1749217,1548,182,76
1749313,1398,169,64
1749337,1236,141,65
1749457,1188,132,66
1749529,1128,125,63
1749673,1128,128,60
1749697,1356,161,65
1749961,1170,123,72
1750009,1020,123,47
1750081,1158,122,71
1750129,1530,183,72
1750153,1554,196,63
1750297,2298,270,113
1750513,1308,160,58
1750657,1782,209,88
1750681,768,93,35
1750873,1692,186,96
1751041,1146,128,63
1751353,1794,217,82
1751377,1182,136,61
1751569,1050,114,61
1751689,768,86,42
1751929,984,113,51
1752001,954,111,48
1752097,1500,181,69
1752193,1140,125,65
1752481,1152,123,69
1752529,918,99,54
1752601,1278,152,61
1752721,846,96,45
1752841,1410,160,75
1752889,1356,146,80
1752913,1386,164,67
1752937,1890,208,107
1753177,1482,169,78
1753249,810,90,45
1753417,1506,186,65
1753441,966,111,50
1753513,1512,180,72
1753537,1350,158,67
1753561,1272,151,61
1753753,1164,135,59
1753777,1206,135,66
1753849,1854,192,117
1753897,1680,202,78
1754113,1164,148,46
1754209,1206,138,63
1754377,1410,170,65
1754497,1746,206,85
1754617,1722,204,83
1754713,1374,161,68
1754953,1524,176,78
1755241,1326,145,76
1755553,1740,216,74
1755697,1518,190,63
1755769,1086,132,49
1755937,1020,126,44
1756009,1308,156,62
1756177,1290,139,76
1756273,1260,151,59
1756369,1428,164,74
1756393,1434,170,69
1756633,1266,151,60
1756921,1446,167,74
1756969,1230,134,71
1757089,984,105,59
1757233,1608,176,92
1757257,1686,201,80
1757401,1092,120,62
1757449,906,108,43
1757521,1260,149,61
1757617,1188,132,66
1757809,804,88,46
1757881,1230,133,72
1758073,1752,210,82
1758193,1530,166,89
1758433,1320,145,75
1758553,1542,180,77
1758793,1014,114,55
1759129,1224,136,68
1759249,1266,128,83
1759489,1446,157,84
1759561,1284,151,63
1759729,930,95,60
1759921,882,99,48
1759969,1128,122,66
1760113,1290,156,59
1760233,1716,201,85
1760281,1128,110,78
1760449,1296,155,61
1760569,1464,159,85
1760593,1758,207,86
1760641,966,98,63
1760881,1026,114,57
1760953,1440,179,61
1761049,936,103,53
1761169,1188,148,50
1761289,1548,166,92
1761337,1830,212,93
1761553,1080,120,60
1761601,984,115,49
1761817,1380,162,68
1762129,1380,160,70
1762177,1854,218,91
1762297,1368,159,69
1762561,816,81,55
1762609,1038,108,65
1762681,1698,194,89
1762777,1446,164,77
1762897,2046,228,113
1762921,1320,149,71
1762993,1524,180,74
1763089,1230,136,69
1763137,1476,174,72
1763401,1254,127,82
1763857,1644,186,88
1763929,1536,189,67
1763953,1590,186,79
1763977,2028,243,95
1764001,1080,125,55
1764097,1980,220,110
1764193,1194,143,56
1764289,996,116,50
1764313,1362,159,68
1764457,1476,173,73
1764577,1476,167,79
1764817,1770,212,83
1765033,1146,142,49
1765129,1164,127,67
1765369,852,96,46
1765417,1344,161,63
1765513,1542,201,56
1765609,1452,162,80
1765657,1494,184,65
1765873,1440,164,76
1765969,1338,153,70
1766041,1116,131,55
1766137,1302,146,71
1766161,1140,129,61
1766209,1206,127,74
1766353,1650,196,79
1766617,1416,159,77
1766689,1038,111,62
1766761,1776,198,98
1766881,1092,122,60
1767001,888,100,48
1767121,1278,143,70
1767313,1398,162,71
1767553,1392,187,45
1767697,1278,151,62
1767889,1362,144,83
1767937,1326,144,77
1768057,1806,210,91
1768321,942,101,56
1768441,1158,124,69
1768537,1104,132,52
1768609,1398,152,81
1768801,1206,139,62
1768849,954,107,52
1768873,1440,171,69
1768993,1776,210,86
1769017,2334,266,123
1769041,840,84,56
1769113,1632,190,82
1769161,696,73,43
1769281,1284,148,66
1769329,756,81,45
1769401,996,112,54
1769473,1608,192,76
1769737,1518,184,69
1769881,1164,132,62
1770001,1098,116,67
1770169,1230,143,62
1770217,1434,162,77
1770313,1242,143,64
1770337,1578,178,85
1770409,1266,146,65
1770481,1512,168,84
1770817,1326,158,63
1770841,1056,110,66
1770961,1284,147,67
1771057,1260,144,66
1771177,1668,181,97
1771201,1254,143,66
1771489,1188,132,66
1771633,1380,180,50
1771657,1380,169,61
1771849,1098,126,57
1771993,1548,179,79
1772209,1374,160,69
1772401,870,98,47
1772473,1662,183,94
1772497,1266,154,57
1772569,996,112,54
1772593,1566,182,79
1772713,1470,171,74
1772737,1458,161,82
1772809,1098,120,63
1773241,1182,138,59
1773337,1374,163,66
1773361,1428,169,69
1773601,1152,137,55
1773649,1362,153,74
1773721,1074,118,61
1773841,816,98,38
1774009,1338,144,79
1774177,1494,178,71
1774321,1176,137,59
1774369,954,117,42
1774489,1506,172,79
1774609,996,102,64
1774777,1830,215,90
1774921,750,86,39
1775017,1374,160,69
1775041,870,101,44
1775281,1212,139,63
1775329,1320,147,73
1775353,2112,256,96
1775689,1230,141,64
1775737,1344,154,70
1775881,1332,149,73
1775953,1716,189,97
1776097,1308,146,72
1776169,1296,132,84
1776193,1206,144,57
1776241,990,113,52
1776289,1248,146,62
1776433,1278,148,65
1776457,1344,166,58
1776673,1374,163,66
1776793,1734,210,79
1776913,1506,198,53
1776961,792,86,46
1777057,1566,186,75
1777081,1464,173,71
1777441,888,92,56
1777513,1488,186,62
1777609,984,113,51
1777753,2034,237,102
1778041,1410,153,82
1778137,1584,187,77
1778209,1248,134,74
1778473,1596,180,86
1778593,1398,163,70
1778857,1878,231,82
1778929,1206,133,68
1778977,1464,167,77
1779097,1398,167,66
1779241,1008,104,64
1779289,1248,137,71
1779361,1242,131,76
1779409,1050,124,51
1779457,1224,146,58
1779529,1536,176,80
1779601,1188,132,66
1779649,660,74,36
1779889,1656,183,93
1779913,1314,150,69
1779961,1122,132,55
1780081,912,110,42
1780201,1410,159,76
1780321,1074,113,66
1780489,1098,120,63
1780633,1530,184,71
1780777,1740,218,72
1780873,1572,184,78
1780969,1110,128,57
1781089,1320,151,69
1781113,1950,214,111
1781233,1446,171,70
1781449,1512,172,80
1781569,1098,123,60
1781641,984,110,54
1781881,1242,133,74
1782169,1020,113,57
1782241,1188,146,52
1782289,1062,129,48
1782553,1464,164,80
1782577,1392,146,86
1782769,1008,112,56
1782817,1218,140,63
1782961,984,107,57
1783009,1218,142,61
1783129,1554,172,87
1783273,1734,211,78
1783729,1266,149,62
1783801,1428,153,85
1783897,1488,168,80
1783921,1242,135,72
1784137,1662,203,74
1784257,1458,182,61
1784281,1236,149,57
1784353,1218,129,74
1784401,1254,149,60
1784617,1626,187,84
1784641,1026,110,61
1784737,1500,189,61
1784833,1398,158,75
1784929,1236,136,70
1784977,1590,179,86
1785001,900,97,53
1785097,1488,174,74
1785241,1026,112,59
1785313,1260,146,64
1785337,1560,188,72
1785457,1986,264,67
1785481,882,96,51
1785769,1206,144,57
1785793,1398,178,55
1785913,1920,255,65
1785961,954,112,47
1786129,822,81,56
1786201,1086,119,62
1786441,1302,155,62
1786489,1356,155,71
1786753,1566,186,75
1787041,732,74,48
1787089,1542,171,86
1787161,1110,122,63
1787281,1440,161,79
1787377,1704,198,86
1787521,1062,119,58
1787953,1278,149,64
1788097,1284,147,67
1788217,1560,187,73
1788313,1578,202,61
1788361,1134,134,55
1788433,1164,140,54
1788529,1164,135,59
1788601,1158,136,57
1788649,1146,138,53
1788673,1362,171,56
1788769,1062,113,64
1788937,1470,162,83
1789033,1548,170,88
1789153,1452,170,72
1789201,1542,166,91
1789681,1326,153,68
1789849,1008,115,53
1789897,1608,187,81
1789993,1608,197,71
1790137,1566,177,84
1790209,756,84,42
1790233,1632,185,87
1790353,1590,184,81
1790401,1134,135,54
1790521,1572,164,98
1790641,1548,175,83
1790713,1320,155,65
1790809,1158,133,60
1790857,2028,225,113
1791121,1284,139,75
1791169,1122,121,66
1791193,1602,189,78
1791289,1248,142,66
1791457,1734,206,83
1791553,1026,121,50
1791697,2118,249,104
1791793,1290,160,55
1791961,1410,152,83
1792033,1362,158,69
1792129,1302,148,69
1792177,1644,187,87
1792201,1368,145,83
1792249,1350,144,81
1792489,1296,141,75
1792753,1188,136,62
1792849,1374,154,75
1793017,1386,166,65
1793137,1668,189,89
1793161,1410,150,85
1793329,1764,200,94
1793497,1848,214,94
1793569,1140,138,52
1793761,900,104,46
1793833,1818,222,81
1793929,942,108,49
1794049,1320,147,73
1794217,1758,190,103
1794313,1530,185,70
1794361,1062,125,52
1794649,1362,157,70
1794697,1632,207,65
1794769,1320,158,62
1794817,1344,161,63
1794841,1014,119,50
1794913,1434,161,78
1795009,1692,194,88
1795033,1494,175,74
1795153,1800,212,88
1795201,996,109,57
1795273,984,115,49
1795369,900,95,55
1795537,1254,143,66
1795561,1386,163,68
1795777,1500,168,82
1795921,882,98,49
1796281,1488,157,91
1796617,1548,177,81
1796761,1116,133,53
1796833,1098,118,65
1796953,1440,167,73
1797049,1008,117,51
1797097,1674,184,95
1797193,1386,163,68
1797241,1170,123,72
1797337,1494,186,63
1797673,1404,167,67
1797769,1158,128,65
1798009,1320,151,69
1798033,1572,188,74
1798057,1296,155,61
1798081,1524,155,99
1798129,1146,125,66
1798177,1608,166,102
1798201,1404,145,89
1798273,1332,151,71
1798441,1332,143,79
1798633,1116,128,58
1798729,990,107,58
1798801,1146,129,62
1798897,1392,165,67
1798921,1338,152,71
1799041,954,113,46
1799089,1158,133,60
1799137,1860,215,95
1799233,1560,192,68
1799521,954,98,61
1799617,1362,159,68
1799713,1206,141,60
1799761,1356,163,63
1799881,1218,149,54
1799929,1368,168,60
1800121,1026,128,43
1800313,1890,223,92
1800361,1146,128,63
1800529,1218,138,65
1800553,1884,217,97
1800577,1218,142,61
1800889,1734,200,89
1800913,1596,180,86
1800937,1782,207,90
1800961,1356,152,74
1801273,1710,186,99
1801297,1248,147,61
1801489,978,101,62
1801777,2082,233,114
1801873,1266,143,68
1801897,1566,196,65
1802113,900,107,43
1802137,1362,160,67
1802641,1080,121,59
1802737,1422,155,82
1803001,1068,117,61
1803097,1524,175,79
1803169,1188,126,72
1803337,2082,248,99
1803457,1602,192,75
1803553,1770,211,84
1803577,1512,177,75
1803817,1044,124,50
1803889,1368,143,85
1804129,1368,166,62
1804249,1458,158,85
1804273,1374,157,72
1804321,702,84,33
1804489,1074,133,46
1804513,1848,222,86
1804609,1020,120,50
1804657,1626,191,80
1804801,1200,143,57
1804921,1860,206,104
1804993,1062,128,49
1805137,1548,170,88
1805473,1392,169,63
1805497,1302,153,64
1805521,924,100,54
1805593,1740,205,85
1805641,1512,183,69
1805761,972,99,63
1805833,1260,148,62
1805857,1314,152,67
1806001,1026,122,49
1806193,1224,145,59
1806241,1194,137,62
1806313,1512,187,65
1806361,1230,150,55
1806697,1770,208,87
1806769,1548,172,86
1806841,828,96,42
1807129,780,79,51
1807153,1704,193,91
1807177,1368,148,80
1807249,1290,157,58
1807297,2052,234,108
1807513,1524,175,79
1807537,1386,178,53
1807609,1218,134,69
1807633,1374,162,67
1807921,1392,156,76
1807969,870,108,37
1808017,1158,127,66
1808041,1098,117,66
1808089,1860,218,92
1808161,1242,132,75
1808281,1224,125,79
1808377,1404,160,74
1808497,1572,181,81
1808617,1512,162,90
1808713,1422,170,67
1808761,1584,181,83
1808977,1272,145,67
1809097,1776,218,78
1809121,1122,129,58
1809169,1638,205,68
1809193,1128,130,58
1809217,1362,170,57
1809481,1278,160,53
1809529,936,101,55
1809553,1440,164,76
1809601,1110,120,65
1809673,1386,168,63
1809793,1926,245,76
1809937,1776,202,94
1810033,1464,174,70
1810057,1806,228,73
1810129,1128,133,55
1810153,1506,180,71
1810561,792,88,44
1810609,1044,120,54
1810969,1098,115,68
1811041,966,109,52
1811209,1230,136,69
1811353,1440,160,80
1811377,1776,207,89
1811473,1722,196,91
1811569,1296,149,67
1811737,1140,146,44
1812073,1308,151,67
1812121,1416,160,76
1812361,1560,173,87
1812409,648,61,47
1812457,1494,167,82
1812553,1494,173,76
1812673,1764,224,70
1812721,1212,143,59
1812793,1644,194,80
1812817,1890,249,66
1813081,1302,144,73
1813177,1188,134,64
1813321,1062,120,57
1813369,1410,162,73
1813561,798,94,39
1813681,762,90,37
1813729,1152,133,59
1813897,1878,231,82
1813969,954,107,52
1813993,1134,133,56
1814161,1620,199,71
1814233,1950,232,93
1814377,1980,221,109
1814473,1410,181,54
1814569,1086,123,58
1814641,1206,142,59
1814713,2028,255,83
1814737,1134,126,63
1814809,1464,163,81
1814929,1248,138,70
1815001,882,89,58
1815217,1626,185,86
1815337,1806,217,84
1815361,900,97,53
1815673,1392,171,61
1815817,1902,225,92
1815841,1212,128,74
1816489,996,114,52
1816729,1056,107,69
1816777,1722,197,90
1816849,1272,148,64
1817041,1002,112,55
1817281,1002,98,69
1817449,1014,110,59
1817689,1260,132,78
1817737,1308,165,53
1817833,1908,229,89
1818049,942,89,68
1818241,1464,170,74
1818409,1596,197,69
1818457,1290,147,68
1818529,1302,149,68
1818577,1416,164,72
1818721,1128,121,67
1818769,1218,142,61
1818937,1746,208,83
1819057,1566,186,75
1819273,1080,118,62
1819393,1302,145,72
1819513,1578,191,72
1819729,1560,176,84
1819849,1254,141,68
1820089,1236,141,65
1820281,846,91,50
1820353,1542,186,71
1820449,726,85,36
1820521,1104,118,66
1820617,1692,200,82
1820641,792,79,53
1820737,1104,126,58
1820809,888,103,45
1820857,1506,177,74
1820977,1332,144,78
1821121,900,107,43
1821289,1572,167,95
1821409,1554,188,71
1821433,1614,162,107
1821481,1278,153,60
1821553,2160,247,113
1821649,1446,157,84
1821913,1686,203,78
1822321,936,106,50
1822393,1836,211,95
1822441,1320,154,66
1822633,1602,192,75
1823257,1464,181,63
1823281,1062,120,57
1823377,1596,170,96
1823401,1488,170,78
1823617,1746,195,96
1823713,1470,163,82
1823737,2076,244,102
1823953,1464,176,68
1824001,876,98,48
1824073,1098,135,48
1824169,936,96,60
1824289,918,105,48
1824409,1440,161,79
1824481,840,90,50
1824577,1284,157,57
1824601,966,113,48
1824649,1344,148,76
1824673,1602,184,83
1824721,1668,189,89
1824841,1254,147,62
1825081,1428,156,82
1825129,1356,155,71
1825177,1338,156,67
1825297,1428,175,63
1825489,978,112,51
1825513,1590,199,66
1825897,1728,210,78
1825969,1476,177,69
1826113,1410,159,76
1826137,1548,168,90
1826161,1110,121,64
1826257,1578,187,76
1826281,1020,122,48
1826329,1098,117,66
1826521,1158,127,66
1826689,1152,148,44
1826761,1098,122,61
1826977,1638,186,87
1827193,1248,139,69
1827337,1602,171,96
1827361,1260,129,81
1827673,1410,182,53
1827697,1428,155,83
1827817,1674,194,85
1827937,1098,132,51
1828153,1530,163,92
1828249,1788,207,91
1828273,1908,237,81
1828609,1308,142,76
1828633,1566,197,64
1828681,1170,117,78
1828993,1680,196,84
1829017,1212,137,65
1829041,1086,138,43
1829089,1380,152,78
1829137,1320,158,62
1829209,1290,150,65
1829257,1542,189,68
1829281,1068,115,63
1829449,1794,203,96
1829473,1584,179,85
1829497,1836,209,97
1829617,1470,160,85
1830337,1584,175,89
1830481,1050,114,61
1830817,1452,158,84
1830889,1206,136,65
1831009,1422,170,67
1831033,1470,183,62
1831129,960,106,54
1831153,1116,122,64
1831273,1668,199,79
1831369,1008,107,61
1831441,1800,190,110
1831633,2034,219,120
1831681,1116,108,78
1831849,1608,179,89
1831969,1392,158,74
1831993,1464,178,66
1832137,1776,221,75
1832329,942,115,42
1832353,1542,179,78
1832377,1278,147,66
1832497,1422,169,68
1832641,1374,152,77
1832833,1476,179,67
1832881,1020,123,47
1832977,1638,184,89
1833001,918,108,45
1833121,1410,153,82
1833457,1614,184,85
1833529,1218,140,63
1833673,1470,165,80
1833697,1836,217,89
1833817,1698,207,76
1833961,1230,125,80
1834033,1386,162,69
1834153,1602,190,77
1834321,1008,111,57
1834513,1464,170,74
1834753,1854,213,96
1834969,1350,153,72
1834993,1686,202,79
1835017,1578,190,73
1835161,1302,140,77
1835257,1326,155,66
1835329,1314,140,79
1835401,882,93,54
1835569,1338,145,78
1835593,1248,142,66
1835689,1338,159,64
1835737,1368,153,75
1835809,1506,164,87
1836073,1236,151,55
1836433,1110,136,49
1836553,1392,175,57
1836937,1758,209,84
1837009,1284,136,78
1837249,1278,143,70
1837273,1314,142,77
1837393,1644,191,83
1837489,1350,151,74
1837657,1830,201,104
1837681,1026,112,59
1837729,1026,124,47
1837873,1446,170,71
1838209,846,103,38
1838233,1128,136,52
1838257,1170,138,57
1838377,1542,182,75
1838401,1488,156,92
1838521,1080,114,66
1838569,1644,188,86
1838761,792,89,43
1839001,1572,180,82
1839073,1626,170,101
1839121,1056,110,66
1839169,1626,184,87
1839361,1278,146,67
1839433,1254,151,58
1839457,1140,135,55
1839601,1080,118,62
1839697,1494,178,71
1839769,1122,130,57
1839913,1722,195,92
1840057,1842,236,71
1840297,1974,221,108
1840393,1476,179,67
1840441,924,93,61
1840537,1284,150,64
1840561,1518,176,77
1840633,1326,166,55
1840921,750,92,33
1841089,1368,156,72
1841113,1596,197,69
1841377,1920,222,98
1841401,1002,108,59
1841473,1020,116,54
1841641,1560,190,70
1841713,1254,153,56
1841857,1266,138,73
1841929,1416,162,74
1842073,1662,199,78
1842097,1986,230,101
1842289,690,83,32
1842481,984,101,63
1842769,1452,165,77
1842793,1872,236,76
1842889,1380,148,82
1842913,1644,208,66
1842961,1200,129,71
1843033,1782,219,78
1843129,1476,185,61
1843201,1020,123,47
1843273,1332,146,76
1843321,1002,113,54
1843489,1116,136,50
1843537,1518,184,69
1843561,1098,122,61
1843753,1518,178,75
1843801,1050,115,60
1843993,1698,206,77
1844257,1482,173,74
1844329,1218,130,73
1844377,1584,183,81
1844473,1932,234,88
1844497,2184,242,122
1844569,1110,107,78
1844617,1950,226,99
1844641,1110,129,56
1844737,1494,188,61
1844977,1320,155,65
1845049,1404,161,73
1845073,1536,188,68
1845289,1356,162,64
1845457,1398,168,65
1845577,1806,211,90
1845601,906,105,46
1845721,1362,153,74
1845769,1566,182,79
1845841,1362,157,70
1845913,1812,217,85
1846057,1596,178,88
1846129,1452,165,77
1846153,1146,122,69
1846177,1722,205,82
1846297,1794,224,75
1846321,1008,94,74
1846393,1992,236,96
1846441,840,99,41
1846561,1506,161,90
1846609,1020,103,67
1846657,1134,136,53
1846729,1128,126,62
1846777,1494,163,86
1846849,1404,151,83
1846921,1776,204,92
1846993,1326,163,58
1847233,1482,172,75
1847281,1554,187,72
1847353,1662,205,72
1847401,1254,149,60
1847473,1536,169,87
1847641,1272,125,87
1847689,1302,140,77
1847737,1260,145,65
1847809,1548,164,94
1847929,1374,160,69
1848169,906,112,39
1848193,1548,195,63
1848241,984,121,43
1848289,720,82,38
1848337,1500,175,75
1848577,1680,189,91
1848673,1206,140,61
1848697,1842,211,96
1848841,1212,151,51
1849201,852,84,58
1849273,1752,204,88
1849513,1446,158,83
1849609,1128,114,74
1849681,1128,128,60
1849849,1098,122,61
1849921,1026,112,59
1850041,1002,113,54
1850089,1668,190,88
1850257,1548,178,80
1850521,864,91,53
1850593,1536,182,74
1850689,828,95,43
1851097,1632,176,96
1851217,1506,169,82
1851313,1644,189,85
1851337,1968,227,101
1851433,1638,208,65
1851457,1392,153,79
1851649,1194,134,65
1851769,1620,178,92
1851841,1134,133,56
1852009,1266,143,68
1852057,1254,143,66
1852153,1716,227,59
1852273,1578,183,80
1852393,1422,163,74
1852681,1068,118,60
1852969,1530,182,73
1853161,1494,177,72
1853209,1140,122,68
1853281,852,95,47
1853329,1086,125,56
1853377,1230,147,58
1853497,1548,186,72
1853617,1452,176,66
1853641,1260,153,57
1853713,1122,130,57
1853809,1224,141,63
1853857,1356,153,73
1853977,1788,208,90
1854313,1722,208,79
1854337,1878,235,78
1854409,1422,170,67
1854529,1170,135,60
1854673,1746,205,86
1854793,1476,178,68
1854889,708,84,34
1855033,2550,303,122
1855153,1338,150,73
1855393,1038,114,59
1855729,1278,142,71
1855849,990,105,60
1855921,1116,139,47
1855969,1284,152,62
1855993,1716,198,88
1856017,1020,115,55
1856089,864,92,52
1856137,2280,263,117
1856233,1242,141,66
1856713,1290,151,64
1856857,1176,141,55
1857001,744,81,43
1857049,1362,168,59
1857169,1524,168,86
1857217,1674,207,72
1857313,1740,217,73
1857481,1440,166,74
1857553,1512,173,79
1857577,1854,222,87
1857673,1458,159,84
1858033,1116,117,69
1858057,1752,214,78
1858081,714,73,46
1858201,990,111,54
1858249,1122,121,66
1858369,1254,155,54
1858537,1524,177,77
1858849,1206,124,77
1858873,1494,177,72
1858921,1116,126,60
1859041,1392,164,68
1859233,1482,167,80
1859281,900,112,38
1859329,1146,127,64
1859353,1446,174,67
1859497,1728,186,102
1859521,1152,126,66
1859569,1332,146,76
1859617,1638,175,98
1859881,834,90,49
1860097,1818,210,93
1860193,1554,160,99
1860289,1398,159,74
1860337,1650,192,83
1860721,1200,128,72
1861009,1680,203,77
1861033,1566,187,74
1861081,1578,174,89
1861417,1542,193,64
1861897,1386,167,64
1861921,1008,117,51
1862017,1464,170,74
1862233,2016,255,81
1862521,1122,117,70
1862593,1704,187,97
1862737,1566,176,85
1862761,1248,137,71
1862857,1716,202,84
1862881,894,97,52
1862953,1602,185,82
1863049,1332,154,68
1863073,1296,167,49
1863097,1608,186,82
1863241,1158,133,60
1863313,1326,165,56
1863361,1692,181,101
1863457,1452,170,72
1863481,894,101,48
1863601,1170,131,64
1863649,1380,162,68
1863721,1176,140,56
1863769,1272,150,62
1863889,1404,164,70
1863913,1302,161,56
1864153,1416,172,64
1864297,1362,170,57
1864417,1218,136,67
1864657,1656,198,78
1864801,1140,124,66
1864873,1458,176,67
1864897,1404,156,78
1864921,1230,119,86
1865137,1392,173,59
1865161,1056,116,60
1865233,1692,196,86
1865329,1536,182,74
1865569,1428,155,83
1865881,1350,155,70
1866001,774,87,42
1866049,1206,142,59
1866409,1338,152,71
1866457,1950,225,100
1866577,1446,167,74
1866649,906,98,53
1866721,1176,130,66
1866961,1506,177,74
1867009,1164,125,69
1867249,1452,157,85
1867321,828,100,38
1867609,1086,123,58
1867729,1098,125,58
1867753,1740,197,93
1867849,900,94,56
1867897,1464,171,73
1867969,930,108,47
1867993,1254,153,56
1868017,1890,244,71
1868257,1434,169,70
1868569,2052,262,80
1868617,1488,176,72
1868641,1416,146,90
1869073,1578,190,73
1869097,1506,164,87
1869169,630,66,39
1869193,1194,154,45
1869433,1860,219,91
1869529,1110,131,54
1869577,1758,198,95
1869649,1302,148,69
1869793,1638,184,89
1870129,1110,124,61
1870249,1404,161,73
1870369,1188,142,56
1870441,978,115,48
1870777,1362,157,70
1871017,1116,131,55
1871113,1542,175,82
1871137,1092,129,53
1871449,1470,165,80
1871473,1734,218,71
1871641,906,100,51
1871713,1572,181,81
1871929,1224,136,68
1872001,1020,115,55
1872049,936,99,57
1872097,1848,216,92
1872217,1776,203,93
1872289,1452,171,71
1872313,1236,147,59
1872337,1512,160,92
1872529,1272,133,79
1872553,1356,158,68
1872721,894,105,44
1872769,1392,164,68
1872817,1320,162,58
1872841,1038,106,67
1872889,1428,164,74
1873057,1752,199,93
1873297,2112,232,120
1873321,1044,122,52
1873441,1200,127,73
1873513,1938,235,88
1873633,1638,201,72
1873657,1422,163,74
1873681,1374,150,79
1873849,1968,219,109
1873969,1668,193,85
1874209,1032,121,51
1874377,2082,260,87
1874449,1008,119,49
1874833,1566,186,75
1874857,2094,249,100
1874881,798,89,44
1874953,1800,227,73
1875073,1278,163,50
1875241,1008,113,55
1875337,1278,151,62
1875361,1344,155,69
1875481,1350,164,61
1875529,1074,121,58
1875553,1464,176,68
1875793,1692,211,71
1876009,978,111,52
1876057,1314,149,70
1876081,1056,113,63
1876129,1632,179,93
1876249,1026,116,55
1876417,1296,148,68
1876513,1230,145,60
1876657,1638,185,88
1877017,1494,180,69
1877041,1050,118,57
1877137,1428,170,68
1877209,1038,114,59
1877233,1344,156,68
1877353,1020,122,48
1877401,960,120,40
1877521,1134,140,49
1877761,720,97,23
1877833,1392,158,74
1877857,1176,135,61
1877977,1596,191,75
1878049,1110,123,62
1878193,1542,174,83
1878553,1440,168,72
1878577,1416,163,73
1878697,1692,204,78
1878769,1236,141,65
1878841,1416,153,83
1878889,1110,127,58
1878913,1476,170,76
1879729,1200,142,58
1879849,1290,140,75
1879873,1218,141,62
1879897,1812,220,82
1879921,852,104,38
1880017,1662,196,81
1880209,930,104,51
1880233,1650,199,76
1880257,1380,159,71
1880401,1176,130,66
1880497,1386,155,76
1880521,1224,132,72
1880689,1494,173,76
1880833,1326,156,65
1880881,1164,133,61
1880929,1332,151,71
1881241,1422,166,71
